"Energy use, per capita (toe)",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Lebanon,,,,,,,,,,,,0.730756681140774,0.734353946815276,0.892060951626325,0.897616888147966,0.782412254198386,0.831775764610791,0.648686616101649,0.773690131105894,0.83475094830094,0.885089947248982,0.839769433150646,0.631670501848278,0.678638270534284,0.687199446835949,0.807065095906021,0.89459451506082,0.923472794093688,0.686161450895024,0.675578121549778,0.662703010339265,0.799168291716525,0.782866916763687,1.0804640533153,1.14339097462592,1.27362925624045,1.31435234069775,1.46005726437517,1.41636684996396,1.46342539484064,1.31130453789605,1.38266529543351,1.34943611277124,1.32652440488578,1.31827929771623,1.23956697479531,1.16502772329276,1.01748155686561,1.30190752631143,1.57019292397647,1.52608798804616,
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013678513888088,0.01597481207812,0.009110258582703,0.009021294052403,,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,,,,,,,,,,,,0.75492440250647,1.01275366192542,1.14743330986743,1.22638241144356,1.48612084347121,1.29236908603196,1.54107499682127,1.67452766121711,1.7957648988436,2.24958210904342,2.30384898785299,2.37834825323314,2.3801531040623,2.47591974633118,2.59164746437543,2.53974704889539,2.70218342026219,2.50372357171829,2.80268264337783,2.61403372370116,3.06881431787575,2.80473196052302,2.92987127250317,3.19643144405098,3.03699930199084,2.7581490808024,2.95310918273119,3.2961148592021,2.87503612939113,3.55987137914535,3.48291611575464,2.97033100717977,5.36808359119606,3.36361096993223,4.22666377108447,4.02616980938074,3.84623562170215,3.97938571814193,3.72791288439893,3.01296924428712,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34458242897607,4.60206812172562,2.97944874130905,2.47286451223628,2.22296606313561,2.40732362992277,2.62927638255415,2.50560775712931,2.64592003394442,2.26144942537933,2.03718664417226,2.372671697749,2.55387149870138,2.67783556563667,2.73158795677367,2.58971989606081,2.56887458818025,2.80030204839529,2.80839548377587,2.5856633535522,2.10695870172385,
Luxembourg,10.5234066949072,10.5340182107971,10.4145409197194,10.4658130206726,11.1500503432494,10.926395173454,10.4806061785891,10.3619725667547,11.1146672621706,11.9741925925926,12.1061529435005,11.8630895885474,12.0095701096365,12.6485604223142,13.0238895930151,10.5049811951525,10.6685674366772,10.2785575523442,11.0960036684374,10.458112860198,9.77465055608952,8.52603737422137,8.05780999931605,7.57620712101569,8.11267547910098,8.34692642062033,8.16354875052599,7.94294807821982,8.15843352523765,8.69993635640414,8.93185805944743,9.41209043927648,9.34261490406069,9.34648468457136,8.91246509896383,7.71100642398287,7.73263805902589,7.41777089045178,7.06787379326584,7.25883733085545,7.61791427916571,7.93154181529925,8.15417269008797,8.49966565551447,9.33142252152938,9.43349571543432,9.17976798261668,8.76750494278042,8.6097963777755,7.93895733683151,8.34254654770758,8.02716054158607
"Macao, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29844717032419,1.26287228764275,1.39670882738405,1.42639493134699,1.26708579980081,1.2740052885585,1.44518196325616,1.3044946177346,1.4493315612697,1.35428732476571,1.32739781323992,1.27748025247077,1.24952293355685,1.36490830789138,1.35547621073673,1.42350973377773,1.4260304607088,1.48541692505867,1.4668213380209,1.36706163891035,1.40231286303792,
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,,,,,,,,,,,,0.544844315466548,0.53968046918987,0.523720392513789,0.579168440447525,0.596706694596554,0.633036123289841,0.625352576118162,0.768986244487493,0.878477111597186,0.860396530337856,0.898258935438476,0.886071776427099,1.00085001921203,1.00231190618641,0.982871505011528,1.06058099641255,1.0459011917617,1.06687462322094,1.13530317897836,1.18345863885352,1.40821591066901,1.51414612941506,1.60005026073709,1.55311968862256,1.63515745764765,1.76149175544034,1.99057277921965,1.84174544834868,1.81409501734718,2.01196476996772,2.05533127354695,2.08071633402505,2.17950670274408,2.29345858004155,2.43317883539849,2.3965414576319,2.58656765766118,2.65458089460231,2.49944086446236,2.5578456926384,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231904189106682,,,,,,,,,,,,,,0.859141957743962,0.762091857471887,0.961862807637458,0.985046402603949,,,,
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,,,,,,,,,,,,0.69595639246779,0.873033559265994,0.844477167438782,0.775463913429317,0.687987719494317,0.778166227344378,0.822865426588918,0.950342057243812,0.907525962047858,1.00512245574697,1.12951201008207,1.25581010009267,0.94509022037734,1.24523507757273,1.02389939723943,1.67811388368443,1.75065387462444,1.87137695242208,1.98326879979015,1.96164271395093,1.87808021200524,1.83886120799424,2.33047073791349,2.09465919807795,1.91453245256227,1.87224131778141,2.08864554573655,1.82973171998008,1.98552562210038,1.77132286037188,2.00133578269233,1.85191264972763,2.07149846204796,2.06658392894524,2.18112753412887,2.05012204484164,2.14429287373182,2.03077315208156,1.95671886586906,2.01293044387553,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558035714285714,0.557295770317274,0.574602566558131,0.609674776611351,,,,
Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.453238884559987,,,,,,,,,,,,,,0.826180936057325,0.86627581031375,0.936378919739634,0.947316056848484,,,,
Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,,,,,,,,,,,,0.804284136899738,0.863265218200308,0.92596898669064,0.956519047574923,0.982261136109478,1.02153007481342,1.07424483069074,1.16926617796291,1.25037586432862,1.38296466211358,1.44420895837968,1.48053148037118,1.36668479567771,1.40008829930314,1.42570360934223,1.35927089283907,1.40020140178566,1.38857038468034,1.42159439589869,1.45294357848748,1.49022393667673,1.47804165993322,1.45831631825773,1.48039436095607,1.40674264511183,1.41543472099181,1.43374288155725,1.45660977704434,1.49007477031872,1.45182025249122,1.44175855998877,1.46815804092036,1.47816354762123,1.51230016264077,1.59793340124166,1.58958836459975,1.61083826257818,1.63692824866747,1.55882051534128,1.57034323897153,1.62873476258523
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66941856060606,2.21919427954668,1.83861175519008,1.5671028340081,1.28918787222523,1.19373137975331,1.01016400254325,0.98820517234548,0.884499740060354,0.758257405609379,0.688311149503735,0.732821785177312,0.708823124326708,0.79443788302316,0.813288478645835,0.856489601917232,0.832250273321582,0.820790829163992,0.798450858755774,0.686944115763869,0.730655726935691,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,1.62532022292812,1.70309110273222,1.74519322245347,1.80839843312174,1.67286734765107,1.55818764700329,1.71734751303521,1.48703805430264,1.37951494252469,1.18457592085196,1.17267058983206,0.980217763288321,0.952212167539642,0.95115034676232,0.943680296308452,0.993870286961473,0.991879286017954,1.05155899925697,1.01618114122254,1.034209703706,1.03049260424309,1.13174928786836,1.18667720324068,1.18311481199067,1.19923891610265,1.18868425664577,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12870588873518,1.32193010713249,1.23435653749749,1.31137423810167,1.03816412477099,1.30348857464093,
Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,,,,,0.154731123823126,0.1643704929975,0.180489735891512,0.194987072948091,0.197852469763788,0.212185173432619,0.23178443817766,0.238351331058765,0.250839187794562,0.248888123424637,0.241781982654601,0.245326952876081,0.250648724918361,0.252016241208618,0.250423017081914,0.252512456832914,0.253132806083779,0.261073248059735,0.279581219456463,0.28009921268644,0.289795237339196,0.302956697251794,0.309488301031586,0.327926488108703,0.319105931983096,0.332121965780285,0.337870809787284,0.340213919723628,0.358260500638192,0.355572155904949,0.37400170632881,0.376151081497407,0.370092040675685,0.403559326473718,0.430013970893385,0.433724726959903,0.462741927521087,0.478550723684498,0.47713374792679,0.516665930131664,
Mozambique,,,,,,,,,,,,0.713476346183591,0.684686970113718,0.672474777499731,0.651166806693836,0.628993543289115,0.603776667041285,0.596853952541785,0.56486292914272,0.552432151559411,0.55329631935315,0.52674353379212,0.514757528160474,0.498980140171271,0.484519850697679,0.477448921527544,0.470722166365358,0.466642140286555,0.462061317688517,0.455751115629275,0.437144517385154,0.425053986241999,0.416920685448074,0.409736115234416,0.399143353000357,0.394410326149035,0.39003203152546,0.390928626051416,0.384923761475587,0.382766410810289,0.394088927344157,0.403749123730884,0.398187741565491,0.408829081716864,0.413640041751853,0.408733446628079,0.41061400166606,0.423540962158834,0.420605250549638,0.427666567783417,0.435970136077208,
Myanmar,,,,,,,,,,,,0.29488416891199,0.292616772367484,0.281151928692509,0.285659538973816,0.283797376738389,0.287705478437498,0.287432825879732,0.285020833985868,0.284649917550304,0.286696649413306,0.285080715031682,0.285410423735617,0.283577332476359,0.28823779596748,0.304231200063132,0.304872607306788,0.287989788196007,0.280082239615253,0.282926223259783,0.271960077522065,0.263485931876811,0.267836423757445,0.262052425119302,0.274764101137306,0.280273354036089,0.276847607029409,0.278646631723873,0.282296107395511,0.279809842921564,0.285625564141906,0.276827019950157,0.284338967594586,0.306776932695732,0.320472813604129,0.319870106021952,0.3221689397497,0.332394062506754,0.318153625007579,0.299267411902858,0.29183577962118,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.426335362861478,0.443710645252571,0.471797208699308,0.498509537897516,0.535910575092409,0.558571407575067,0.55915101103277,0.564974960875501,0.523391250511876,0.515945710579854,0.582099556961143,0.511615945612869,0.535809637999902,0.569301031302197,0.621895419651713,0.610691321325389,0.622903180384848,0.738270658991775,0.702567885684619,0.702487946116326,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,,,,,,,,,,,,0.30006034470312,0.301353592046183,0.303426939235622,0.302431314530172,0.301011233846172,0.299363195501946,0.299850740699546,0.299375577354553,0.302180015829666,0.303200481691028,0.301215361622532,0.302286812692763,0.304908102089831,0.305280778675189,0.300871114476459,0.30370209846859,0.302147437756631,0.301960847720469,0.298725737665757,0.303398594543784,0.305647081926771,0.305460622629386,0.305840802307319,0.308906459553317,0.310800730840174,0.310468653953801,0.3126819711166,0.313034728032789,0.322353329887147,0.332275149231949,0.335248971744964,0.331243846227842,0.333045193208415,0.330582316146026,0.334712939271742,0.327607844672989,0.327445797075461,0.332069300093083,0.338444432447224,0.341061245492394,
Netherlands,1.82573532657226,1.8789750962134,2.08096537186436,2.26842638529977,2.34914884985058,2.49319228755861,2.60555908836455,2.76272890073749,3.04274343483255,3.36274862587188,3.76556498794419,3.855310437374,4.38100653234741,4.61321054737732,4.50135259684419,4.31872773497796,4.74297985405441,4.56027521283817,4.6626052776921,4.86863559398701,4.54882478904296,4.26941411959452,3.78511593557885,3.93595687916882,4.14770152766068,4.1844298143922,4.31731559060292,4.38767068913634,4.32110052957657,4.32385818026876,4.39320369648283,4.60264364525656,4.5016608748877,4.50845963942791,4.50946866891532,4.57647037590903,4.72819397034145,4.57947478163946,4.59969355472382,4.51916432541989,4.59782833997247,4.71229962520675,4.68798228043482,4.80793127918359,4.85663894590388,4.82993557300831,4.70018324247477,4.8437960880241,4.8371668932826,4.72915995680198,5.02099847888049,4.6448017489219
Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,1.73146543001686,1.80844443526057,1.82000765511684,1.96705387471364,2.21740156262087,2.27470324151575,2.32038529093015,2.20888073125069,2.33983151995924,2.408689050779,2.49259935247447,2.42268033648791,2.64975240194222,2.7081028602303,2.95818070575785,2.838947487918,2.9966523067031,3.12499551310813,3.03179930795848,2.83445802508845,2.88632400655337,2.84998559953918,3.01297138873927,3.0768302441159,3.25107619844442,3.44832835453174,3.46409604780827,3.45252565355485,3.60879880611561,3.84673860329777,3.86461679380143,3.77098824067981,3.81115525101226,3.98643972901853,4.02670414364641,4.05338541950237,4.14126741693462,4.25190463597176,4.1550243774574,4.31322677374775,4.42210410348135,4.41200283468625,4.33566544257313,4.18335096344855,4.25505541284404,4.07508914100486,4.05432992400707,4.04982593477284,4.07914216777156,4.04495319523611,4.16642520261917,4.08615840370471
Ngorno-Karabakh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,,,,,,,,,,,,0.501646123157515,0.497706914170608,0.525967560476453,0.533650949101895,0.533796955924359,0.553065347113472,0.587930417222515,0.549524287051613,0.459514644213349,0.47293650279595,0.470990049746767,0.465727320850874,0.471506834443538,0.513428843216139,0.524461359381302,0.517394811521606,0.510551879968644,0.489369227118397,0.506629715928169,0.507831858739948,0.512132226766553,0.518086917219702,0.50088235652621,0.497917898532608,0.504218639476908,0.510470374573964,0.527569749537753,0.513088658816593,0.528060175424898,0.536181456387681,0.537679792799451,0.553308182578236,0.586170035537135,0.610738176090718,0.613189522182992,0.628954403973986,0.553200648350886,0.540914089187318,0.533369058689405,0.541996312128736,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,,,,,,,,,,,,0.614017646416671,0.619737903891692,0.630482960680168,0.632605112613589,0.640721401853805,0.653318099725174,0.66629540399007,0.676194522661893,0.682870350098956,0.694433826558057,0.706945707012688,0.722576636058883,0.725307307906911,0.710702464120135,0.715704711711432,0.705737215800142,0.712021128432442,0.714062427074249,0.719721884287738,0.723534553453855,0.738498905488257,0.748530478953768,0.742815571814767,0.70918443901795,0.704813351831712,0.71727422360624,0.731438413276317,0.715760877414518,0.724200304065737,0.732448688696582,0.746878304977458,0.750111857631398,0.744041023153906,0.74597896803651,0.761743053770565,0.746515801962229,0.732717092731228,0.738125378611314,0.707104261097905,0.713614412819962,
Niue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norfolk Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,1.90617492996139,1.93764474486121,2.05205448432748,2.18299310766535,2.32001313360793,2.53959772967537,2.71007819852428,2.81568798736121,3.05289656506011,3.19365507820632,3.41767466173757,3.40706229171679,3.49596033973014,3.60038271863035,3.57297545102475,3.64236709236339,3.95189674905468,4.04964032246695,4.35058520387585,4.4577166897032,4.48316436673014,4.40645149330366,4.25467126244931,4.41938028772183,4.66336215631559,4.80617196899422,5.01546496889873,5.03764164699223,4.80719341639648,4.97257730900251,4.95170946508442,5.09034284652343,5.14343548352102,5.44325162088696,5.29870938448969,5.37708089403888,5.18666589369088,5.46154064429486,5.66847479749356,5.8968888456588,5.80978862681467,5.94256993795183,5.48941960825965,5.91906730881923,5.7564492770982,5.78793677490774,5.81768206636074,5.84937376211816,6.25002516666625,5.83116788983264,6.63736436575574,6.03285298869144
Oman,,,,,,,,,,,,0.299047568794027,0.110542285788346,0.117869107551487,0.174068883360779,0.265927555366554,0.399359613568663,0.746175733894399,0.526473701617772,0.755179853988709,0.973342915696368,0.784120276063361,1.12429311845042,0.980946673624691,1.53166544719269,1.37171603594235,1.237920626062,1.37160805736564,1.27599863213738,1.42748864383896,2.25801488714197,2.99985105611487,2.68308442992118,2.79778820648075,2.72122619660142,2.73122080556698,2.77126526853586,2.96728567653032,2.99802737023795,3.11737064474696,3.56993864841003,3.69412782103668,3.82891942850542,4.002571097965,4.03768433055716,4.43381093306881,5.48520087367804,5.70241922983367,6.02556956620172,5.49876057328878,7.18767051162022,
Pakistan,,,,,,,,,,,,0.279198294111157,0.278876724018755,0.284561567695974,0.292284280270094,0.296939718607926,0.291504675357886,0.295198423017983,0.296498421188084,0.30302491386454,0.308450394932885,0.318023252051086,0.326632801482744,0.331922182377554,0.332097399881043,0.338090798423553,0.341166219743947,0.362847686424638,0.368273118532573,0.378097831014821,0.381492319361925,0.384164589155536,0.398520398680783,0.407951141666091,0.41367817714109,0.421583798554738,0.428518008471125,0.427914845816296,0.425356768625895,0.437313949535523,0.439284016671986,0.437406922558206,0.433600863447785,0.4456458521145,0.467925934280048,0.476036947870359,0.487639385094941,0.505578848095148,0.487399250194058,0.49310942923997,0.487315590825256,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86862456093843,,,,,,,,,,,,,,,,,,,,,
Panama,,,,,,,,,,,,1.0790129548548,1.16040729285896,1.23931054348038,1.19272312496805,0.983835957263452,0.943475939028755,0.906068400862456,0.874239451126713,0.907156729894713,0.720256074026551,0.754727735766249,0.810194512807739,0.842385532823579,0.760592460824941,0.713891478530242,0.709680926872972,0.746570136208649,0.680488651529623,0.62946817675025,0.617104166269993,0.652265150848532,0.732617476431621,0.730273746999617,0.752521919415243,0.744534962864121,0.779268862770192,0.804934508407637,0.903595711425834,0.87793743766459,0.872273712284253,0.934658529825219,0.854609606718271,0.847632028129314,0.819414645460091,0.888739874768437,0.938842032512157,0.895707817504125,0.914719768488769,0.990748146755208,1.0727330372325,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,,,,,,,,,,,,0.537837776228383,0.538593907127842,0.569184257207454,0.551103466511987,0.526010007376524,0.545500647741883,0.578220221888632,0.628693852304423,0.620897710812005,0.652507787732943,0.632839844060107,0.627128336089102,0.622480736179854,0.615656095371318,0.610434328836423,0.618061896367478,0.693777076985884,0.721638282664302,0.765097370275581,0.7238933423817,0.728514437694332,0.707188036140638,0.716983222957382,0.765212834982456,0.818623399887183,0.818745604109966,0.871045237454259,0.841314194826358,0.78591967502386,0.72054531650279,0.718504906836751,0.698155285388688,0.698534503081,0.691646004828891,0.670429867598447,0.678305101839914,0.6904218541515,0.697873694151848,0.705743333377484,0.741886960945987,
Peru,,,,,,,,,,,,0.673178973122733,0.65488183223619,0.663552698076671,0.682878570280151,0.683778411711604,0.675798809765626,0.681640364421179,0.644241862284925,0.62547445883937,0.651232915319591,0.639251474758743,0.635283355141353,0.57054692273637,0.57115132338511,0.543680557628885,0.541390494986569,0.543665972710097,0.523200398807904,0.472754651967407,0.448882819918179,0.431642027993318,0.411761351732731,0.431405721677922,0.438792279594846,0.460448816336213,0.465993455888778,0.443416513711482,0.458755357441341,0.481074158890428,0.472574487700762,0.449707899193062,0.446713812713766,0.432371270955021,0.472606247852354,0.495152305242662,0.475394208800732,0.508911961402649,0.528553397356276,0.550448838077116,0.667131119441011,
Philippines,,,,,,,,,,,,0.419703278832082,0.410241962880638,0.444034232602694,0.432764644645672,0.446100045494521,0.454543226363876,0.460497259494647,0.455252147642112,0.468898457703338,0.47607102365861,0.465419883512744,0.464594624349314,0.491533824276418,0.43004465847221,0.43960123175006,0.427825610659251,0.435395026400292,0.448523102418557,0.459616037958316,0.464331275178623,0.45271553892864,0.462378925822263,0.451395788011444,0.472616943876962,0.484308700553629,0.48986127187428,0.504214843250036,0.508140548058086,0.509566835616534,0.515735623473636,0.483782442741373,0.480795807874785,0.471749516580737,0.460377247625347,0.453039914805559,0.441427838828049,0.434438736510821,0.44369547787396,0.415497591193492,0.434016305543515,
Pitcairn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1.82797561868514,1.8941025897744,1.97683415543494,1.98422427715551,2.03159416752704,2.08801499127841,2.14089302736656,2.19904224054937,2.29022911066862,2.4383553672542,2.55000413295249,2.62706629859533,2.69381851514038,2.78435612101735,2.88219638652677,3.02940926495829,3.15794200772493,3.25181064341629,3.48840569016405,3.56533005144775,3.55932574636358,3.24531154944901,3.41250788252025,3.3509154647208,3.21168414357047,3.35192786602077,3.46425989836267,3.53550931565469,3.49698997900487,3.25923455296018,2.70539145588773,2.64092439213492,2.56911285357575,2.62454746846501,2.49584198305815,2.57731748036365,2.67901156704951,2.6417059554987,2.46976623755114,2.40522990643289,2.31748390670904,2.34606781266592,2.32420188308958,2.38465824900005,2.39302678613099,2.42042884604123,2.54949530124419,2.53993346372666,2.56761348672429,2.46350521628148,2.65701134696724,2.68534158467658
Portugal,0.336913601655325,0.365840115861058,0.363164047972061,0.394938958656664,0.410251827125966,0.440882937836407,0.451750813739574,0.486585415323871,0.497129002506606,0.579972492793489,0.663861506415983,0.726050457694549,0.745283954565416,0.798835180873614,0.824361218660634,0.845362441400258,0.872349374345995,0.845368945104395,0.916769387701724,0.998160696347735,1.02246364850928,1.00649412741101,1.11920463053475,1.11791312696045,1.11589426896054,1.09385857175452,1.2084742802909,1.24119566529755,1.29958511359225,1.57575452273863,1.67674441247301,1.70005270931285,1.80782507199382,1.77933624647148,1.82232291002042,2.01502047380876,1.99294004957913,2.09246644574636,2.25481075179011,2.40995988084486,2.41280478192688,2.41081846019804,2.4906219405245,2.40671520892245,2.45961814783322,2.508874702543,2.33347659524294,2.38506400863095,2.29987941534565,2.27150170581055,2.21305088694116,2.17604493748237
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,7.83294983503934,7.87989352070388,10.1711940701191,8.08744497733395,12.7863051555255,9.05589860064711,9.75012731378974,8.52669933540843,13.8545883857638,15.0206097638023,16.2851509725726,17.0587070471753,15.5766126664535,15.9234229308587,14.7464497861448,14.3766196627052,13.9557537292469,13.9120430292443,13.6078847872264,13.0197204267482,14.2136165789376,14.6135877624927,15.1169142485043,15.1184344995011,15.75859592996,16.1922107169481,18.1374409733976,18.4063385978849,18.9106936669767,17.6199638890816,19.4336534239389,19.3752437224936,20.0981178270849,23.071098768643,20.4738010148772,18.7495615003434,17.4457287097519,15.3104307837772,14.6256796212209,12.7994329065444,
Reunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,,,,,,,,,,,,2.05885800437474,2.13187339871024,2.29575169633284,2.28559971837562,2.4328102508629,2.59439251798727,2.7354391155472,2.92129955432585,2.8823341521473,2.93252729339436,2.88879709093427,2.8767333311452,2.89031997729847,2.85693963702234,2.85379483320616,2.9171759166927,3.0275652162167,3.03368468147378,2.98704002140107,2.68179689235787,2.2308988831213,2.05110158318638,2.00215953061246,1.89200663381435,2.05315595344263,2.10883414672016,1.99003040616604,1.82284702273178,1.61315439096762,1.61320005270247,1.6626583173572,1.7484253750918,1.81355125673046,1.7827314780015,1.78664094278498,1.84758398615209,1.84239908036772,1.83841897937967,1.61958461576206,1.63215553539717,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92879274674291,5.86124852648294,5.35121632400514,5.05792045515755,4.42888942670694,4.2975702405141,4.2648483474235,4.08663690734807,4.00240729344652,4.16233817468508,4.2327541403799,4.28924964061255,4.28836168014068,4.46282985523433,4.50047947351676,4.5526484596577,4.70647578245614,4.73322084447572,4.85017759070095,4.55862860263547,4.94308777480271,
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Barthélemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514,,,,,,,,,,,,,,1.56562223183569,1.60657271266752,1.58599506133183,1.64503022495293,,,,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,,,,,,,,,,,,,,0.738761589322432,0.748493884257287,0.715200105777495,0.760374959902102,,,,
St. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273933698778025,,,,,,,,,,,,,,0.60792513309876,0.616063629258425,0.642685322903469,0.641848523748395,,,,
St.-Pierre-et-Miquelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268036551193989,,,,,,,,,,,,,,0.311632229450359,0.316250270477205,0.315324784528064,0.319952338134457,,,,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202,,,,,,,,,,,,,,0.252809175642501,0.281741819659027,0.283925921146028,0.279611847916574,,,,
Saudi Arabia,,,,,,,,,,,,1.2205131896879,0.990425920113221,1.09215316949366,1.16177428583815,1.19392133417603,1.31093909391249,1.38478594596954,1.96660165158047,2.43567524380714,3.17303793561683,4.05219267546365,4.26108405375601,4.37939252305656,3.64408634025982,3.47896781954723,3.31444806107077,3.7957748883187,4.17896597627935,4.03080040568414,3.70278522537846,4.17500163769565,4.60937996954461,4.57961251648782,4.77499635858743,4.73428892573997,4.95428602940617,4.69048552995512,4.92225163370844,4.93551008908917,5.05479729987255,5.15709784399409,5.449048160487,5.43478121680705,6.19053697747548,6.05380532251498,6.37973508752376,5.65042697321411,5.88824579266753,5.88809868885962,6.16794384133014,
Senegal,,,,,,,,,,,,0.293498509819122,0.288184761762264,0.29226014863585,0.29133528034219,0.290040028953914,0.288742722201865,0.288932771381375,0.282850354303622,0.288698698313799,0.288299560219945,0.278783681692269,0.268646749641439,0.261712788677887,0.267564634411122,0.25041737566377,0.25435932117434,0.26307487300284,0.242728783991189,0.234065048980266,0.232877028236821,0.224297925623398,0.231435672223244,0.223998620355069,0.216245576030868,0.22282317446567,0.222287814013751,0.229795425803344,0.236665206847713,0.243317447614093,0.252247507906174,0.26557805378733,0.262556925467072,0.248241689904288,0.258526160640132,0.256707102377982,0.250518530336364,0.261432559968438,0.261036726264755,0.269816422335592,0.271973538427091,
