"","Country","AidRecieved","BirthByProS","PrimaryCompletion","ElecGenpCap","EnerUsepPsn","PrimaryExpd","SecndryExpd","TertiryExpd","DebtExternl","GPDpCapUSDl","MalnutLwWgt","AidRecdpPsn","BMImaleIndc","DroughtKill","EpdmcAffctd","EpdmcKilled","InfanttMort","GNItotalPPP","GovtCivlAid","HIVPlwha","HourCompens","HourCompns2","HoursprWeek","HealthExpnd","PovertyPPP","Ruralpovrty","TobaccoUse","AdultLitrcy","SEENRPRSCFM","SIPOVGINI","HealthExpGDP","TsunamiKill","UrbanPopulat","MaternalMort","MurderedMale","MurderFemale","OilConsumptn","SuicideFmale","SuicideMale","MaternalMort2"
"80","Gabon",0.946138305673196,0.846235418875928,0.350607395312296,NA,0.0783663339632789,NA,NA,NA,0.93541257078866,0.0402141766060656,0.813063063063063,0.913366772622031,0.699967639431994,NA,1,1,0.648228176318064,0.998641378351325,NA,0.991796340675079,NA,NA,NA,0.0605910155226288,0.79453207150368,NA,NA,0.852599729131316,0.720444708478316,0.407840272705138,0.104938271604938,NA,0.844483114783546,0.603074643452491,0.352891681591442,0.758001174414983,NA,0.773889256842224,0.851099018045482,0.792349726775956
"81","Gambia",0.943713990691828,0.540827147401909,0.325828189500273,NA,0.00414787897195459,0.388187791864655,0.0488520944032838,0.0487157101704124,0.782950052103435,0.00480877944763664,0.648648648648649,0.913104026165265,0.872883554701477,1,1,1,0.589455488331893,0.99977655214507,NA,0.99751068761451,NA,NA,NA,0.0076273960929079,0.412407991587802,0.259822560202788,0.749473684210526,0.345419011255031,0.779343121446151,0.549793036279523,0.240740740740741,NA,0.519584156637327,0.746897573624745,0.299142589941935,0.790722468004622,NA,0.830977067188616,0.868050177179641,0.673952641165756
"82","Georgia",0.86814270535594,0.998939554612937,0.829375680875638,NA,0.0384590219194775,0.226777701944834,0.046269959302556,0.00588545166196096,0.722079726615652,0.0116609399306267,0.952702702702703,0.872856634507177,0.594958309039148,1,NA,NA,0.860847018150389,0.998430255710478,NA,0.999135705025411,NA,NA,NA,0.060632186531292,0.661829652996845,0.390367553865653,0.418947368421053,0.996441416673545,0.733684121191547,0.405161918675432,0.512345679012346,NA,0.470774205137417,0.95008334876829,0.0414838649220336,0.949205473436355,NA,0.978333671741502,0.958716266175982,0.9408014571949
"83","Germany",NA,1,0.671319184407488,0.140567189399377,0.208597326900454,0.240569116885201,0.0691340690866709,NA,NA,0.248451334688295,NA,NA,0.479795315843421,NA,1,1,0.985306828003457,0.785571204133363,0.6076770332408,0.986974860444933,0.16884720525873,0.16884720525873,0.955093099671415,0.517190413766299,NA,NA,0.425263157894737,NA,0.723381142323687,0.0878987095203311,0.604938271604938,NA,0.70747709717981,0.991387293943323,0.0247857654121238,0.994432115500766,0.112018517958743,0.838510442189177,0.756480188435307,0.995446265938069
"84","Ghana",0.708414767370516,0.545068928950159,0.605271711954095,NA,0.0207615376291863,0.169824574958553,0.0885384737732918,0.0886182561758891,0.911058612920227,0.00278839149226496,0.691441441441441,0.913191883223306,0.787906413807556,1,1,1,0.594641313742437,0.997027765606155,NA,0.958938845773348,NA,NA,NA,0.00825329995522798,0.455415352260778,0.561470215462611,0.974736842105263,0.618409554734977,0.728999405923788,0.439737034331629,0.209876543209877,NA,0.459632656727142,0.697351361363215,0.34719252105741,0.834047142483592,NA,0.796299629911158,0.888430663395795,0.683060109289617
"85","Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Greece",NA,NA,0.651787369507771,0.104153736114231,0.130139978616426,0.253967774410971,0.0681331122429714,0.0130880609360482,NA,0.118045361827912,NA,NA,0.538759264459971,1,NA,NA,0.979256698357822,0.980654586841589,0.26041225447959,0.998046407640082,0.615897292981953,0.615897292981953,0.276013143483026,0.339953675278043,NA,NA,0,0.963898195665126,0.750759568870407,0.233016800584368,0.518518518518518,NA,0.56734776360697,0.99435080570476,0.0161743491839754,0.989795480597213,0.130886015107069,0.969084114179793,0.934244929569745,0.999089253187614
"87","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196520851059967,NA,NA,0.561872835797916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827764056044548,NA,NA,NA,NA,NA,NA,NA
"88","Grenada",0.956637684629544,0.987274655355249,0.782403272138834,NA,0.0430941543017063,0.127340901879325,0.0251468025515158,NA,0.657116064935705,0.0565263286081001,NA,0.768650967741018,0.621298670935791,NA,NA,NA,0.916162489196197,0.999944192005119,NA,NA,NA,NA,NA,0.0692674362299732,NA,NA,NA,NA,0.813731647288466,NA,0.253086419753086,NA,0.316878480330519,0.979070198184849,0.280468179980155,0.977809272846427,NA,0.991209806035814,0.883712230793902,0.979963570127505
"89","Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Guam",NA,0.993637327677625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923731363391414,NA,NA,NA,NA,NA,NA,NA
"91","Guatemala",0.902811906080242,0.484623541887593,0.521401356226061,NA,0.0391526626179933,0.154507200882788,0.012687871636093,0.00977836271323093,0.880298108237202,0.0169140750018222,0.605855855855856,0.937070617737608,0.612774441138693,1,1,1,0.785652549697494,0.995369193778626,NA,0.988403447179791,NA,NA,NA,0.0370143863417048,0.723659305993691,0.114068441064639,0.787368421052631,0.676786245197188,0.704031231435118,0.759435110786462,0.314814814814815,NA,0.436213400395186,0.931376180774217,0.289983126607881,0.485771839957112,NA,0.960558543388774,0.938804853611816,0.892531876138434
"92","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Guinea",0.929123206081738,0.428419936373277,0.331152075639449,NA,NA,0.0974606309807181,0.0125206965371615,0.0516201053079933,0.76235139836634,0.00270670968114959,0.497747747747748,0.940216510631816,0.810571641593166,1,1,1,0.451166810717373,0.999311037180171,NA,0.984831980342647,NA,NA,NA,0.00482989674953371,0.268769716088328,NA,NA,0,0.440363235169312,0.356708059410762,0.191358024691358,NA,0.275372732171726,0.386367845897388,0.373442101700732,0.732732862660454,NA,0.801853665568523,0.847912512974659,0.446265938069217
"94","Guinea-Bissau",0.940851203926792,0.406150583244963,0.338712791202847,NA,0.00320920854804053,NA,NA,NA,0.564692841895519,0.000538258123496368,0.612612612612613,0.900375920600227,0.873376091099988,1,0.912635729376505,0.858424087123639,0.316335350043215,0.99988965638975,NA,0.995724954195938,NA,NA,NA,0.0100718489121856,0.180757097791798,NA,NA,0.401221409883065,0.203004328269541,0.26345264183102,0.41358024691358,NA,0.370143254894916,0.21967030931654,0.321160666392835,0.704986017609674,NA,0.825538845624056,0.831729716526925,0.282331511839709
"95","Guyana",0.938774074794607,0.914103923647932,0.518983784121993,NA,0.0365847534660214,0.117955336927749,0.0322942509887734,0.00964937402060485,0.820006398290986,0.0104796754949849,0.779279279279279,0.837266604070918,0.727876847367888,1,NA,NA,0.764044943820225,0.999845100943835,NA,0.998903559680997,NA,NA,NA,0.0180550291150903,0.811041009463722,NA,NA,0.799114375400846,0.904506492404311,0.483077672266862,0.222222222222222,NA,0.196155918807257,0.860807556954992,0.513623846242511,0.707053902423294,NA,0.213126826600022,0.209071218364497,0.746812386156648
"96","Haiti",0.50305134459692,0.216330858960764,0.138312452726606,NA,0.0122376043862309,NA,NA,NA,0.981635236341172,0.00262544089022747,0.578828828828829,0.778407275590483,0.729418607469161,1,1,1,0.526361279170268,0.999228448978818,NA,0.978581913377643,NA,NA,NA,0.00721231487328506,0.185488958990536,0.221799746514575,NA,0.312988549707021,0.699406728817181,0.84027270513757,0.314814814814815,NA,0.475846506197234,0.583811817003149,0.0889466660111297,0.90065409177315,NA,0.966594677641616,0.96706264671801,0.683060109289617
"97","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Honduras",0.875773311584335,0.648992576882291,0.680237135203295,NA,0.0329315731458768,0.291651189151905,1,NA,0.907629873224259,0.0124171043257344,0.810810810810811,0.909694334910317,0.626370869216261,1,1,1,0.847018150388937,0.998061305845212,NA,0.994117794119223,NA,NA,0.535596933187298,0.0302024915860877,0.686750788643533,0.166032953105196,NA,0.800845512296781,0.904744122888908,0.785244704163623,0.320987654320988,NA,0.462805370935872,0.919151694758289,0.3039595164659,0.614302482645763,NA,0.826271944394193,0.85047888381465,0.910746812386157
"99","Hong Kong, China",0.959370276701136,1,0.577508384956679,0.0970579807112336,0.108061066766088,0.231670082450991,0.055253445897178,0.0138464223765783,NA,0.360332032806094,NA,0.951439421224853,0.630023906904206,1,1,1,NA,0.976113102640899,NA,NA,0.870649215260107,0.870649215260107,0.0197152245345049,NA,NA,NA,NA,NA,0.838750742595264,0.456294131969808,NA,NA,1,NA,NA,NA,0.184511878077112,NA,NA,NA
"100","Hungary",NA,0.99575821845175,0.640529855592553,0.0713781205667473,0.139354863714921,0.344632001656218,0.0732124050782243,0.0127790568151503,NA,0.0536586013678192,NA,NA,0.48331720056852,1,NA,NA,0.968885047536733,0.986752939802952,NA,0.999278563698897,0.858059737059173,0.858059737059173,0.348959447520196,0.174051748806915,0.996845425867508,NA,0.252631578947368,0.987266490215964,0.76447424255283,0.157779401022644,0.339506172839506,NA,0.65685961918448,0.987034636043712,0.0574167899679329,0.980065513408282,0.0523775888261982,0.680053976887354,0.431611722427539,0.982695810564663
"101","Iceland",NA,NA,0.645256311991535,1,1,0.423684213133055,0.0690468174748986,0.0146478316579116,NA,0.329371309143487,NA,NA,0.476817288241424,NA,NA,NA,0.999135695764909,0.999372484490804,NA,0.999903570395397,NA,NA,0.545454545454547,0.390929832451638,NA,NA,0.536842105263158,NA,0.807570228295001,NA,0.469135802469136,NA,0.929598527034309,1,0.033963307241665,0.990085780220151,0.247551429717995,0.78652989027853,0.731911454357514,0.997267759562842
"102","India",0.541732636966314,0.498409331919406,0.621940102622686,0.0104266180246047,0.0309674114364009,0.124440374339585,0.04706027768755,0.0275618794002947,0.947582814052005,0.00693025075010222,0.0247747747747749,0.951302817083153,0.922117949280868,1,1,1,0.636127917026793,0.70517504782718,NA,0.572327560652436,NA,NA,NA,0.0139220395123524,0.277917981072555,0.67553865652725,0.698947368421053,0.501358547499634,0.702978867860477,0.211346481616752,0.141975308641975,0.53703599073394,0.22865771510688,0.828671976291906,0.189747024745664,0.928964047333307,0.00776438698073713,0.471485508306119,0.641815216402496,0.819672131147541
"103","Indonesia",0.753313978719902,0.811240721102863,0.75419631319245,0.00907501131945119,0.0477059538072312,0.170406199326617,0.0368345476240379,0.00864793498098716,0.915008324605344,0.0104456068179688,0.454954954954955,0.949307120182645,0.858237902921147,1,1,1,0.791702679343129,0.927871499455482,NA,0.932152844494762,NA,NA,NA,0.0115104360463724,0.515562565720294,0.622306717363752,0.345263157894737,0.90378490937593,0.809029958414665,0.226686145605065,0.0493827160493827,0.977371602915419,0.446355757140291,0.774773106130765,0.168773351959955,0.87106197362932,0.0177254051125262,0.658041404894334,0.783012792634821,0.801457194899818
"104","Iran",0.943565838109633,0.971367974549311,0.726604343576596,0.0511464782389753,0.156209039281522,0.23363122802812,0.0665178564015356,0.00992227699698552,0.99302481155508,0.0195333543114683,0.864864864864865,0.951673907607842,0.612021737178016,1,1,1,0.884183232497839,0.945301461273912,NA,0.982867673582217,NA,NA,NA,0.0982860995380643,0.91608832807571,NA,0.72,0.799445819116553,0.742527369939744,0.330654979303628,0.234567901234568,NA,0.652889797018143,0.986201148360808,0.0505206741103889,0.963936263614598,0.0926747533655563,0.811233417883584,0.891255545264894,0.982695810564663
"105","Iraq",0.63372641156488,0.784729586426299,0.314258942397984,NA,0.0651621675038392,NA,NA,NA,NA,0.00644071936794206,0.844594594594595,0.913741194351518,0.512221460331218,1,0.994454134525623,0.992953235105701,0.769230769230769,0.991854892379166,NA,NA,NA,NA,NA,0.0388370704263621,0.775394321766562,NA,0.791578947368421,0.711907571270212,0.474429262496818,0.149987825663501,0.407407407407407,NA,0.62394242859709,0.882015187997777,0.0774447686496841,0.874464284949552,NA,0.691573746969135,0.596634490199928,0.944444444444444
"106","Ireland",NA,1,0.693514102924429,0.129425173852783,0.16707008516995,0.288846911117297,0.0896793869673599,0.0169021584665287,NA,0.262817425414173,NA,NA,0.44499986457031,NA,1,1,0.985306828003457,0.990226924595295,0.39493074832571,0.998617842334025,0.372500628110992,0.372500628110992,0.739320920043816,0.441897270788094,NA,NA,0.536842105263158,NA,0.826292115759993,0.233260287314341,0.45679012345679,NA,0.575680348482127,0.997592146693832,0.00758093379152182,0.992066904144561,0.136760459884498,0.876797001961314,0.709450497585404,0.996357012750455
"107","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279447052189074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444853601580744,NA,NA,NA,NA,NA,NA,NA
"108","Israel",0.516896876823848,0.989395546129374,0.682916486487441,NA,0.173803109092596,0.303734546836528,0.0639783543804533,0.0109811888522349,NA,0.216587778479155,NA,0.731400081974469,0.482188857415346,1,1,1,0.986171132238548,0.986190673134099,NA,0.998492840994725,0.69291533543187,0.69291533543187,NA,0.260064169830687,NA,NA,0.572631578947368,0.889586331863708,0.813612832046168,0.353055758461164,0.358024691358025,NA,0.908878210885576,0.995369512872754,0.0789938174212031,0.956119352307365,NA,0.908270756650477,0.844764631986773,0.995446265938069
"109","Italy",NA,0.989395546129374,0.697826597027081,0.0980698547662228,0.15068229954474,0.386072283873635,0.0868361107166278,0.0128798716481739,NA,0.179244723748277,NA,NA,0.528613442323346,1,1,1,0.987035436473639,0.869520855067216,0.702401212537507,0.973224713121926,0.394470497448973,0.394470497448973,0.527196008822222,0.360149787433407,NA,NA,0.541052631578947,0.986362225487758,0.76734278197403,0.275870465059654,0.475308641975309,NA,0.645230824501527,0.996295610298203,0.0204209510207761,0.989148403853968,0.0963375964987528,0.919505412976949,0.863621550791459,0.998178506375228
"110","Jamaica",0.940566870688236,0.978791092258749,0.397375850416511,NA,0.0623743445982045,0.31080385011228,0.0719604148426074,0.0259060006708258,0.637688453558725,0.0323235854141949,0.934684684684685,0.922919693840938,0.705098999103313,1,1,1,0.890233362143474,0.998634610733597,NA,0.994653514144794,NA,NA,NA,0.0426129939190885,0.943322818086225,0.740177439797212,0.774736842105263,0.826543944813039,0.771959602817619,0.506695885074264,0.185185185185185,NA,0.461940901742411,0.954621226152991,0.507765859863001,0.465098815105463,NA,0.915936333249195,0.895377493907834,0.901639344262295
"111","Japan",NA,0.997879109225875,0.684910811914081,0.164674400788555,0.198915765223561,0.337048432156646,0.0707651363496857,0.0108118618400168,NA,0.375753581919546,NA,NA,0.741035623710745,1,1,1,0.995678478824546,0.701890643501903,0.965340412485136,0.998599984999839,0.51468770372354,0.51468770372354,0.569550930996714,0.381960486920824,NA,NA,0.471578947368421,NA,0.791750827463295,0.0036523009495983,0.475308641975309,NA,0.900476019400036,0.992591220596407,0.0189172613708957,0.995772079784041,0.127984215951156,0.651602465272174,0.560022764632935,0.997267759562842
"112","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Jordan",0.818866258623528,0.990455991516437,0.563821390709463,NA,0.065780979310916,0.179485350759281,0.0420315597418681,NA,0.908705464187436,0.0235997299353245,0.923423423423423,0.862951978333096,0.457803672568075,1,1,1,0.872947277441659,0.997594270094871,NA,NA,NA,NA,NA,0.0518156901824297,0.983806519453207,0.821292775665399,0.322105263157895,0.945189702595895,0.83279300687431,0.261261261261261,0.382716049382716,NA,0.805907580384408,0.949157251342841,0.0767472264377172,0.895185178817402,NA,1,0.995519890491119,0.944444444444444
"114","Kazakhstan",0.928190892357422,0.997879109225875,0.829436533938702,0.0933655700789523,0.255149341556696,NA,NA,0.00520103176503321,0.672909571486231,0.0239923744408752,0.894144144144144,0.944812515071121,0.542115069617988,NA,1,1,0.870354364736387,0.987718379099662,NA,0.996617820905224,NA,NA,NA,0.0628477046632074,0.988748685594111,0.564005069708492,0.530526315789474,0.996440627335676,0.761402019859119,0.105673240808376,0.154320987654321,NA,0.479486258307886,0.965456566030746,0.319510415935234,0.789892294165006,0.0613037811833819,0.683924754356107,0.179274801437337,0.955373406193078
"115","Kenya",0.717987818565464,0.404029692470838,0.571147070147031,NA,0.0263618730331493,0.350002492911711,0.0663842173999713,0.141218712706989,0.912203694358014,0.00350741156368544,0.632882882882883,0.929771838684041,0.876997053335063,0,0.999735911167887,0.972453555413197,0.593777009507347,0.995307690854215,NA,0.714293367428937,NA,NA,NA,0.00739461030588482,0.293796004206099,0.386565272496831,0.781052631578947,0.627245393220106,0.711550538911992,0.559532505478452,0.185185185185185,1,0.146580294593138,0.728931283571032,0.419938112321081,0.63977619736419,NA,0.718764428809061,0.771634209982107,0.673952641165756
"116","Kiribati",0.958286817413166,0.628844114528102,0.786972701396643,NA,0.00593713570921914,0.348730282471661,NA,NA,NA,0.00576442290219444,NA,0.822398221669578,0.332012299866994,1,1,1,0.614520311149525,0.999993591214319,NA,NA,NA,NA,NA,0.0289400406139822,NA,NA,NA,NA,0.908325553763897,NA,0.580246913580247,NA,0.370583348302497,0.933784034080385,0,0.891925764730065,NA,NA,1,NA
"117","North Korea",0.949903476347964,NA,NA,NA,0.0418452807436104,NA,NA,NA,NA,NA,NA,0.950765126802141,NA,NA,NA,NA,0.818496110630942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554764684749416,0.951750324134099,NA,NA,NA,NA,NA,0.928051001821494
"118","South Korea",0.970370980051779,NA,0.677844792395688,NA,0.287391035967585,NA,NA,NA,NA,0.157794913438595,NA,0.953275783413695,NA,NA,NA,NA,0.986171132238548,0.900876677509115,NA,0.997332114272653,NA,NA,NA,0.240482883956449,NA,NA,NA,NA,0.770024611728762,0.167762356951546,0.314814814814815,NA,0.811397521106521,0.990924245230598,NA,NA,NA,NA,NA,0.987249544626594
"119","United Korea (former)
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Kosovo",0.868947817368271,NA,NA,NA,0.0758372809767699,NA,NA,NA,0.986424223842748,0.017745292517362,NA,0.754345047718944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Kuwait",0.960928123550275,1,0.787747745383922,0.368272145203478,0.678485813989313,0.147558085668333,0.039638620213047,0.0573267130870442,NA,0.23016805381594,0.993243243243243,0.951128561173219,0.33673737046863,NA,1,1,0.932584269662921,0.99034720178296,NA,NA,NA,NA,NA,0.133784453257721,NA,NA,NA,0.918436011270897,0.877807010099296,NA,0.0493827160493827,NA,0.980406861864559,0.98342285608446,0.0403414605359698,0.98878147100578,0.527639768036755,0.961062140807226,0.972891367318392,0.989071038251366
"122","Kyrgyz Republic",0.904779791389192,NA,0.622904770002165,NA,0.0292989328567858,NA,NA,NA,NA,0.00269791100116862,NA,0.912947695688505,NA,NA,NA,NA,0.810717372515125,0.999187598546549,NA,0.997867834298225,NA,NA,NA,0.0148878966928899,0.772450052576236,NA,NA,NA,0.777136552660613,0.279766252739226,0.271604938271605,NA,0.274627267828274,0.935914058158918,NA,NA,NA,NA,NA,0.937158469945355
"123","Lao",0.899778519372073,NA,0.590929462419197,NA,NA,NA,NA,NA,NA,0.00458929711958107,NA,0.914702135772716,NA,NA,NA,NA,0.547968885047537,0.998944750920814,NA,0.998224980981939,NA,NA,NA,0.00972278004355625,0.30651945320715,NA,NA,NA,0.631333276754647,0.293158022887753,0.166666666666667,NA,0.261523262080115,0.739488794221152,NA,NA,NA,NA,NA,0.573770491803279
"124","Latvia",NA,1,0.585836071132488,NA,0.109171013345205,0.50019563578659,0.106947264288345,0.00730355313193041,0.424368801146703,0.0497036992878303,0.97972972972973,NA,0.530272099630633,NA,1,1,0.949006050129646,0.997419686085109,NA,0.998385696989611,NA,NA,NA,0.128990057078619,0.996635120925342,0.897338403041825,0.261052631578947,0.997134543486978,0.762114911312908,0.289992695398101,0.302469135802469,NA,0.63752918986887,0.989720318577514,0.238611134784201,0.90418393835606,NA,0.778858690129999,0.420871181589016,0.970856102003643
"125","Lebanon",0.894669500022447,0.978791092258749,0.534182315978773,NA,0.0844020417001321,NA,NA,0.00517387462100895,0.792184508867337,0.0646094329689865,0.925675675675676,0.892423844214691,0.477223577311108,NA,NA,NA,0.945548833189283,0.996102392346195,NA,0.999492851709125,NA,NA,NA,0.115559420170138,NA,NA,0.709473684210526,0.860948565198508,0.849121615887295,NA,0.320987654320988,NA,0.856832674690138,0.977032783848861,0.0502491455185873,0.963367150508258,NA,0.8075157588806,0.897909097341777,0.979052823315118
"126","Lesotho",0.923357227301977,0.591728525980912,0.358317064641999,NA,0,0.391815060950866,0.191468193015149,0.693828877065513,0.906643640634535,0.00389550710651093,0.722972972972973,0.885577953422054,0.854972621819006,1,1,1,0.373379429559205,0.999718862377255,NA,0.942867245006196,NA,NA,NA,0.0184479660497506,0.345951629863302,0.375158428390368,NA,0.676022323797291,0.893320886022235,0.676893109325542,0.574074074074074,NA,0.186880276630142,0.780422300426005,0.284682034584031,0.761776394611495,NA,0.784795412276531,0.831643039033685,0.437158469945355
"127","Liberia",0.749310866019185,0.430540827147402,0.322306381548705,NA,NA,0.0728496490277479,0.0206536724946871,NA,0.906994776695786,0.00161286112988018,0.545045045045045,0.750776851361516,0.855414550280767,1,1,1,0.530682800345722,0.999876065108602,NA,0.995546380854081,NA,NA,NA,0.00398360424194487,0.00283911671924297,NA,NA,0.236085373409656,0.594144105915302,0.327733138543949,0.617283950617284,NA,0.418248158792887,0.162344878681237,0.263913070438587,0.692998677964427,NA,0.863489313409199,0.828446124830462,0.300546448087432
"128","Libya",0.960423806174521,0.997879109225875,0.663937193180218,NA,0.16712471585101,NA,NA,0.0121023164754837,NA,0.0740273638821163,0.939189189189189,0.95184117264626,0.524234073824862,NA,NA,NA,0.900605012964564,0.993128626929559,NA,NA,NA,NA,NA,0.0834731186847243,NA,NA,NA,0.859926495934151,0.892947466689298,NA,0.12962962962963,NA,0.750033680617927,0.975736247453232,0.0236000281943484,0.954514693696097,NA,0.849192982177932,0.919472910600678,0.948998178506375
"129","Liechtenstein",NA,NA,0.777016413675692,NA,NA,0.160655612666897,0.0585982474447046,0.00472287094467896,NA,0.776267438397764,NA,NA,NA,NA,NA,NA,0.999481417458946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766595943308156,NA,NA,NA,0.0391391234057841,NA,NA,NA,NA,NA,NA,NA
"130","Lithuania",NA,1,0.659073893077232,0.0695536829458101,0.116718797708495,0.280683698371551,0.072052431540335,0.00878659537408863,0.713155682801311,0.0541089947069054,0.972972972972973,NA,0.501469055741435,1,NA,NA,0.97666378565255,0.995875862445729,NA,0.999742854387726,NA,NA,NA,0.153786114820095,0.99589905362776,NA,0.395789473684211,0.996054218924956,0.762488330645846,0.31336742147553,0.320987654320988,NA,0.630806538530627,0.992406001111317,0.177823766606258,0.90589818383348,0.0639607019037246,0.585842687487389,0,0.994535519125683
"131","Luxembourg",NA,0.998939554612937,0.498738585635549,NA,0.446089368257259,0.226651075237396,0.0680290745329476,NA,NA,0.494548566112781,NA,NA,0.46062488684493,NA,NA,NA,1,0.997830686300388,0.816874180017334,0.999903570395397,0.328560842351631,0.328560842351631,0.835706462212485,0.806043475482773,NA,NA,0.36,NA,0.827870661121955,0.147552958363769,0.37037037037037,NA,0.836238099514999,0.995184293387664,0.0583186938551864,0.990812418199364,NA,0.789307973064388,0.690744857166696,0.983606557377049
"132","Macao, China",0.961640453137393,1,0.635223024457785,NA,NA,0.112681755551351,0.0308449067765082,0.00813158281403854,NA,0.3822344424461,NA,0.952176060349298,0.583240076924064,NA,1,1,NA,0.997980029617138,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941649599511993,0.705626750403123,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"133","Macedonia, FYR",0.933691992278108,0.997879109225875,0.58765601166199,NA,0.0775158096684457,NA,NA,0.012256181153324,0.776632783502059,0.0206972373472358,0.959459459459459,0.901011501812728,0.538269579212826,1,1,1,0.958513396715644,0.998459773426218,NA,NA,NA,NA,NA,0.0928576868620544,0.938380651945321,0.775665399239544,NA,0.964880917475169,0.792565560553339,0.449719990260531,0.327160493827161,NA,0.543241422669301,0.98851639192443,0.0630049459341769,0.929917228242085,NA,0.877308952059551,0.80132096520329,0.992714025500911
"134","Madagascar",0.891354773057181,0.4050901378579,0.392006753378077,NA,NA,0.110985089746473,0.0317342089924825,0.0747241513869884,0.913145628931419,0.00122207110051293,0.175675675675676,0.93971447879068,0.890476584206617,1,0.996683535596718,0.987187700192184,0.661192739844425,0.998681625109428,NA,0.993939220777366,NA,NA,NA,0.0024330938389358,0.0266035751840168,0.0861850443599492,NA,0.52447300889004,0.740117117881694,0.472607742878013,0.123456790123457,NA,0.242954014729657,0.608353398777551,0.275910536751188,0.810229687936122,NA,0.846921854506053,0.882020242139366,0.783242258652095
"135","Malawi",0.808633255016985,0.507953340402969,0.374447970378788,NA,NA,0.0948272247090805,0.0744553344306989,1,0.941884107358672,0.000695619106301821,0.655405405405405,0.913615529684785,0.845484702860132,1,1,1,0.617113223854797,0.999138989970332,NA,0.837508973310428,NA,NA,NA,0.00591453322251206,0.0494216614090431,0.215462610899873,0.774736842105263,0.482015390657085,0.818025969617245,0.348672997321646,0.296296296296296,NA,0.0535252380097,0.610946471568809,0.366354943165052,0.646198889520347,NA,0.760507484209108,0.775480391935787,0.58287795992714
"136","Malaysia",0.961393532167068,0.985153764581124,0.654991792909861,0.0747701740791703,0.141803906201012,0.22378686826563,0.0633634777965405,0.0313389055196147,0.881783556906739,0.0498431295209603,0.846846846846847,0.952563238518075,0.65331638799038,1,1,1,0.951598962834918,0.971245136527283,NA,0.985546273710075,NA,NA,0.0668127053669209,0.0749036555639702,0.976656151419558,NA,0.484210526315789,0.907881520579273,0.857795128575066,0.523739956172389,0.160493827160494,0.997768235493531,0.693326746901383,0.956751250231524,0.0995634763873047,0.851878846700301,0.0703924331674272,0.809741270886807,0.822456926967276,0.975409836065574
